position_index,position_m,position_nm,position_over_box_width,quantum_number_n,wavefunction_m_neg_half,probability_density_m_inv,box_width_times_density
849,4.2449999999999998e-10,0.42449999999999999,0.42449999999999993,4,-36344.787931795814,1320943609.8072107,1.3209436098072107
850,4.2499999999999998e-10,0.42499999999999999,0.42499999999999993,1,43485.704825705274,1891006524.1883669,1.8910065241883669
850,4.2499999999999998e-10,0.42499999999999999,0.42499999999999993,2,20303.072371134564,412214747.7075277,0.4122147477075277
850,4.2499999999999998e-10,0.42499999999999999,0.42499999999999993,3,-34006.388591560695,1156434465.0402293,1.1564344650402294
850,4.2499999999999998e-10,0.42499999999999999,0.42499999999999993,4,-36180.339887498973,1309016994.3749492,1.3090169943749492
851,4.2549999999999998e-10,0.42549999999999999,0.42549999999999993,1,43502.050274943562,1892428378.1237173,1.8924283781237174
851,4.2549999999999998e-10,0.42549999999999999,0.42549999999999993,2,20177.789270357174,407143179.8389411,0.4071431798389411
851,4.2549999999999998e-10,0.42549999999999999,0.42549999999999993,3,-34142.878068905076,1165736122.8281193,1.1657361228281193
851,4.2549999999999998e-10,0.42549999999999999,0.42549999999999993,4,-36014.463505334017,1297041581.5770357,1.2970415815770358
852,4.2599999999999998e-10,0.42599999999999999,0.42599999999999993,1,43518.288387197208,1893841424.1512635,1.8938414241512636
852,4.2599999999999998e-10,0.42599999999999999,0.42599999999999993,2,20052.30702294581,402095016.94248188,0.4020950169424819
852,4.2599999999999998e-10,0.42599999999999999,0.42599999999999993,3,-34278.609350078266,1175023058.9752731,1.1750230589752733
852,4.2599999999999998e-10,0.42599999999999999,0.42599999999999993,4,-35847.165333816534,1285019262.4699779,1.2850192624699779
853,4.2649999999999997e-10,0.42649999999999999,0.42649999999999993,1,43534.419122400279,1895245648.324811,1.895245648324811
853,4.2649999999999997e-10,0.42649999999999999,0.42649999999999993,2,19926.626867359551,397070458.31097555,0.39707045831097559
853,4.2649999999999997e-10,0.42649999999999999,0.42649999999999993,3,-34413.579420954338,1184294448.5623319,1.1842944485623319
853,4.2649999999999997e-10,0.42649999999999999,0.42649999999999993,4,-35678.451977591823,1272951935.5173259,1.272951935517326
854,4.2699999999999997e-10,0.42699999999999999,0.42699999999999994,1,43550.442440751794,1896641036.7852352,1.8966410367852353
854,4.2699999999999997e-10,0.42699999999999999,0.42699999999999994,2,19800.750044010838,392069702.30539519,0.39206970230539523
854,4.2699999999999997e-10,0.42699999999999999,0.42699999999999994,3,-34547.785284311038,1193549468.0508583,1.1935494680508583
854,4.2699999999999997e-10,0.42699999999999999,0.42699999999999994,4,-35508.330097174359,1260841506.2898984,1.2608415062898986
855,4.2749999999999997e-10,0.42749999999999999,0.42749999999999994,1,43566.358302715809,1898027575.7606146,1.8980275757606146
855,4.2749999999999997e-10,0.42749999999999999,0.42749999999999994,2,19674.677795253076,387092946.34702444,0.38709294634702446
855,4.2749999999999997e-10,0.42749999999999999,0.42749999999999994,3,-34681.223959896677,1202787295.3565114,1.2027872953565115
855,4.2749999999999997e-10,0.42749999999999999,0.42749999999999994,4,-35336.80640868465,1248689887.1648564,1.2486898871648564
856,4.2799999999999997e-10,0.42799999999999999,0.42799999999999994,1,43582.166669021521,1899405251.5663705,1.8994052515663706
856,4.2799999999999997e-10,0.42799999999999999,0.42799999999999994,2,19548.411365368444,382140386.90966612,0.38214038690966612
856,4.2799999999999997e-10,0.42799999999999999,0.42799999999999994,3,-34813.892484496086,1212007109.9220531,1.2120071099220531
856,4.2799999999999997e-10,0.42799999999999999,0.42799999999999994,4,-35163.887683584217,1236498997.0237257,1.2364989970237259
857,4.2849999999999997e-10,0.42849999999999999,0.42849999999999994,1,43597.867500663349,1900774050.6053975,1.9007740506053976
857,4.2849999999999997e-10,0.42849999999999999,0.42849999999999994,2,19421.952000555651,377212219.51188767,0.37721221951188771
857,4.2849999999999997e-10,0.42849999999999999,0.42849999999999994,3,-34945.787911996566,1221208092.7902453,1.2212080927902453
857,4.2849999999999997e-10,0.42849999999999999,0.42849999999999994,4,-34989.580748408254,1224270760.9493816,1.2242707609493817
858,4.2899999999999997e-10,0.42899999999999999,0.42899999999999994,1,43613.460758901056,1902133959.3682022,1.9021339593682023
858,4.2899999999999997e-10,0.42899999999999999,0.42899999999999994,2,19295.300948917604,372308638.70930058,0.37230863870930059
858,4.2899999999999997e-10,0.42899999999999999,0.42899999999999994,3,-35076.907313453223,1230389426.6765883,1.2303894266765885
858,4.2899999999999997e-10,0.42899999999999999,0.42899999999999994,4,-34813.892484496151,1212007109.9220576,1.2120071099220577
859,4.2950000000000002e-10,0.42949999999999999,0.42949999999999999,1,43628.946405259827,1903484964.4330344,1.9034849644330345
859,4.2950000000000002e-10,0.42949999999999999,0.42949999999999999,2,19168.459460448968,367429838.08687556,0.36742983808687557
859,4.2950000000000002e-10,0.42949999999999999,0.42949999999999999,3,-35207.247777154073,1239550296.0419204,1.2395502960419205
859,4.2950000000000002e-10,0.42949999999999999,0.42949999999999999,4,-34636.829827719615,1199709980.5144072,1.1997099805144071
860,4.3000000000000001e-10,0.42999999999999999,0.42999999999999999,1,43644.324401530364,1904827052.4660189,1.9048270524660191
860,4.3000000000000001e-10,0.42999999999999999,0.42999999999999999,2,19041.428787024113,362576010.25131059,0.36257601025131059
860,4.3000000000000001e-10,0.42999999999999999,0.42999999999999999,3,-35336.806408684621,1248689887.1648545,1.2486898871648546
860,4.3000000000000001e-10,0.42999999999999999,0.42999999999999999,4,-34458.399768209281,1187381314.5857255,1.1873813145857257
861,4.3050000000000001e-10,0.43049999999999999,0.43049999999999999,1,43659.594709769,1906160210.2212894,1.9061602102212896
861,4.3050000000000001e-10,0.43049999999999999,0.43049999999999999,2,18914.21018238445,357747346.82341558,0.35774734682341558
861,4.3050000000000001e-10,0.43049999999999999,0.43049999999999999,3,-35465.580330992176,1257807388.2140591,1.2578073882140592
861,4.3050000000000001e-10,0.43049999999999999,0.43049999999999999,4,-34278.609350078303,1175023058.9752755,1.1750230589752755
862,4.3100000000000001e-10,0.43099999999999999,0.43099999999999999,1,43674.757292297763,1907484424.5411167,1.9074844245411169
862,4.3100000000000001e-10,0.43099999999999999,0.43099999999999999,2,18786.804902126278,352944038.43055594,0.35294403843055594
862,4.3100000000000001e-10,0.43099999999999999,0.43099999999999999,3,-35593.566684449819,1266901989.3203762,1.2669019893203763
862,4.3100000000000001e-10,0.43099999999999999,0.43099999999999999,4,-34097.4656711446,1162637165.1948845,1.1626371651948846
863,4.3150000000000001e-10,0.43149999999999999,0.43149999999999999,1,43689.812111704479,1908799682.3560395,1.9087996823560396
863,4.3150000000000001e-10,0.43149999999999999,0.43149999999999999,2,18659.214203688261,348166274.69912177,0.34816627469912181
863,4.3150000000000001e-10,0.43149999999999999,0.43149999999999999,3,-35720.762626919706,1275972882.6487436,1.2759728826487438
863,4.3150000000000001e-10,0.43149999999999999,0.43149999999999999,4,-33914.975882650404,1150225589.1207585,1.1502255891207587
864,4.3200000000000001e-10,0.432,0.432,1,43704.759130842896,1910105970.6849954,1.9101059706849954
864,4.3200000000000001e-10,0.432,0.432,2,18531.43934633907,343414244.24704379,0.34341424424704381
864,4.3200000000000001e-10,0.432,0.432,3,-35847.165333816498,1285019262.4699752,1.2850192624699752
864,4.3200000000000001e-10,0.432,0.432,4,-33731.147188980081,1137790290.6846387,1.1377902906846389
865,4.3250000000000001e-10,0.4325,0.4325,1,43719.598312832713,1911403276.6354451,1.9114032766354452
865,4.3250000000000001e-10,0.4325,0.4325,2,18403.481591164971,338688134.67634797,0.33868813467634801
865,4.3250000000000001e-10,0.4325,0.4325,3,-35972.771998169708,1294040325.2323027,1.2940403252323027
865,4.3250000000000001e-10,0.4325,0.4325,4,-33545.986847375701,1125333233.5643036,1.1253332335643038
866,4.33e-10,0.433,0.433,1,43734.329621059725,1912691587.4035022,1.9126915874035024
866,4.33e-10,0.433,0.433,2,18275.34220105737,333988132.56574845,0.3339881325657485
866,4.33e-10,0.433,0.433,3,-36097.579830686343,1303035269.6327734,1.3030352696327734
866,4.33e-10,0.433,0.433,4,-33359.502167650557,1112856384.8734822,1.1128563848734823
867,4.335e-10,0.4335,0.4335,1,43748.953019175904,1913970890.2740605,1.9139708902740606
867,4.335e-10,0.4335,0.4335,2,18147.022440700304,329314423.46328044,0.32931442346328044
867,4.335e-10,0.4335,0.4335,3,-36221.586059812653,1312003296.6884143,1.3120032966884143
867,4.335e-10,0.4335,0.4335,4,-33171.700511900439,1100361714.8512158,1.1003617148512159
868,4.34e-10,0.434,0.434,1,43763.468471099462,1915241172.6209166,1.9152411726209166
868,4.34e-10,0.434,0.434,2,18018.523576557975,324667191.87897557,0.32466719187897558
868,4.34e-10,0.434,0.434,3,-36344.787931795778,1320943609.8072081,1.320943609807208
868,4.34e-10,0.434,0.434,4,-32982.58929421314,1087851196.5507431,1.0878511965507431
869,4.345e-10,0.4345,0.4345,1,43777.875941014972,1916502421.9068975,1.9165024219068976
869,4.345e-10,0.4345,0.4345,2,17889.846876862339,320046621.27758116,0.32004662127758116
869,4.345e-10,0.4345,0.4345,3,-36467.182710744892,1329855414.8588512,1.3298554148588513
869,4.345e-10,0.4345,0.4345,4,-32792.175980375767,1075326805.5279334,1.0753268055279335
870,4.35e-10,0.435,0.43499999999999994,1,43792.175393373422,1917754625.6839807,1.9177546256839808
870,4.35e-10,0.435,0.43499999999999994,2,17760.993611600428,315452894.07131124,0.31545289407131127
870,4.35e-10,0.435,0.43499999999999994,3,-36588.767678691918,1338737920.2452903,1.3387379202452903
870,4.35e-10,0.435,0.43499999999999994,4,-32600.468087579866,1062790519.5293132,1.0627905195293132
871,4.355e-10,0.4355,0.43549999999999994,1,43806.366792892339,1918997771.5934205,1.9189977715934206
871,4.355e-10,0.4355,0.43549999999999994,2,17631.965052502015,310886191.61265236,0.31088619161265241
871,4.355e-10,0.4355,0.43549999999999994,3,-36709.540135651878,1347590336.9710362,1.3475903369710363
871,4.355e-10,0.4355,0.43549999999999994,4,-32407.473184124861,1050244318.179772,1.050244318179772
872,4.3599999999999999e-10,0.436,0.43599999999999994,1,43820.450104555865,1920231847.36587,1.9202318473658702
872,4.3599999999999999e-10,0.436,0.43599999999999994,2,17502.762473026811,306346694.1871956,0.30634669418719562
872,4.3599999999999999e-10,0.436,0.43599999999999994,3,-36829.497399682914,1356411878.7132506,1.3564118787132506
872,4.3599999999999999e-10,0.436,0.43599999999999994,4,-32213.198889118972,1037690182.6699358,1.0376901826699358
873,4.3649999999999999e-10,0.4365,0.43649999999999994,1,43834.425293614811,1921456840.8214979,1.921456840821498
873,4.3649999999999999e-10,0.4365,0.43649999999999994,2,17373.387148352143,301834581.00652742,0.30183458100652744
873,4.3649999999999999e-10,0.4365,0.43649999999999994,3,-36948.63680694576,1365201761.891587,1.365201761891587
873,4.3649999999999999e-10,0.4365,0.43649999999999994,4,-32017.65287217878,1025130095.443338,1.025130095443338
874,4.3699999999999999e-10,0.437,0.43699999999999994,1,43848.292325586801,1922672739.8701143,1.9226727398701144
874,4.3699999999999999e-10,0.437,0.43699999999999994,2,17243.840355360266,297350030.20115125,0.29735003020115125
874,4.3699999999999999e-10,0.437,0.43699999999999994,3,-37066.955711762996,1373959205.7377994,1.3739592057377994
874,4.3699999999999999e-10,0.437,0.43699999999999994,4,-31820.842853126218,1012566039.8833539,1.012566039883354
875,4.3749999999999999e-10,0.4375,0.43749999999999994,1,43862.051166256308,1923879532.5112863,1.9238795325112863
875,4.3749999999999999e-10,0.4375,0.43749999999999994,2,17114.123372625698,292893218.8134532,0.2928932188134532
875,4.3749999999999999e-10,0.4375,0.43749999999999994,3,-37184.45148667771,1382683432.3650882,1.3826834323650883
875,4.3749999999999999e-10,0.4375,0.43749999999999994,4,-31622.776601683825,1000000000.000002,1.000000000000002
876,4.3799999999999999e-10,0.438,0.43799999999999994,1,43875.701781674761,1925077206.8344579,1.9250772068344579
876,4.3799999999999999e-10,0.438,0.43799999999999994,2,16984.237480402677,288464322.79071504,0.28846432279071504
876,4.3799999999999999e-10,0.438,0.43799999999999994,3,-37301.121522511916,1391373666.8372016,1.3913736668372017
876,4.3799999999999999e-10,0.438,0.43799999999999994,4,-31423.461937168038,987433960.11664844,0.98743396011664852
877,4.3849999999999999e-10,0.4385,0.43849999999999995,1,43889.244138160611,1926265751.0190656,1.9262657510190657
877,4.3849999999999999e-10,0.4385,0.43849999999999995,2,16854.183960612554,284063516.9781695,0.28406351697816951
877,4.3849999999999999e-10,0.4385,0.43849999999999995,3,-37416.963228424393,1400029137.2372632,1.4000291372372633
877,4.3849999999999999e-10,0.4385,0.43849999999999995,4,-31222.906728180584,974869904.55666435,0.97486990455666445
878,4.3899999999999998e-10,0.439,0.43899999999999995,1,43902.678202299467,1927445153.3346608,1.9274451533346608
878,4.3899999999999998e-10,0.439,0.43899999999999995,2,16723.96409683103,279690975.11209333,0.27969097511209334
878,4.3899999999999998e-10,0.439,0.43899999999999995,3,-37531.974031968384,1408649074.7363491,1.4086490747363491
878,4.3899999999999998e-10,0.439,0.43899999999999995,4,-31021.118892297654,962309817.33006644,0.96230981733006649
879,4.3949999999999998e-10,0.4395,0.43949999999999995,1,43916.003940944087,1928615402.1410165,1.9286154021410167
879,4.3949999999999998e-10,0.4395,0.43949999999999995,2,16593.57917427563,275346869.81295389,0.27534686981295392
879,4.3949999999999998e-10,0.4395,0.43949999999999995,3,-37646.151379148505,1417232713.6617649,1.4172327136617648
879,4.3949999999999998e-10,0.4395,0.43949999999999995,4,-30818.106395757546,949755681.82023215,0.94975568182023218
880,4.3999999999999998e-10,0.44,0.43999999999999995,1,43929.221321214543,1929776485.8882504,1.9297764858882505
880,4.3999999999999998e-10,0.44,0.43999999999999995,2,16463.030479792877,271031372.57858926,0.27103137257858928
880,4.3999999999999998e-10,0.44,0.43999999999999995,3,-37759.492734477659,1425779291.5650711,1.4257792915650711
880,4.3999999999999998e-10,0.44,0.43999999999999995,4,-30613.877253145984,937209480.47068906,0.93720948047068908
881,4.4049999999999998e-10,0.4405,0.44049999999999995,1,43942.33031049827,1930928393.116935,1.9309283931169352
881,4.4049999999999998e-10,0.4405,0.44049999999999995,2,16332.319301845664,266744653.77744043,0.26674465377744044
881,4.4049999999999998e-10,0.4405,0.44049999999999995,3,-37871.995581033254,1434288049.2898023,1.4342880492898025
881,4.4049999999999998e-10,0.4405,0.44049999999999995,4,-30408.43952707979,924673194.47206855,0.92467319447206864
882,4.4099999999999998e-10,0.441,0.44099999999999995,1,43955.330876450134,1932071112.4582105,1.9320711124582106
882,4.4099999999999998e-10,0.441,0.44099999999999995,2,16201.446930500566,262486882.64182621,0.26248688264182624
882,4.4099999999999998e-10,0.441,0.44099999999999995,3,-37983.657420513089,1442758231.0388989,1.4427582310388991
882,4.4099999999999998e-10,0.441,0.44099999999999995,4,-30201.801327888661,912148803.44925725,0.91214880344925731
883,4.4149999999999997e-10,0.44149999999999995,0.44149999999999995,1,43968.222986992529,1933204632.6338983,1.9332046326338983
883,4.4149999999999997e-10,0.44149999999999995,0.44149999999999995,2,16070.414657415071,258258227.26126117,0.25825822726126119
883,4.4149999999999997e-10,0.44149999999999995,0.44149999999999995,3,-38094.475773290855,1451189084.4418437,1.4511890844418438
883,4.4149999999999997e-10,0.44149999999999995,0.44149999999999995,4,-29993.970813294898,899638285.14878619,0.8996382851487863
884,4.4199999999999997e-10,0.44199999999999995,0.44199999999999995,1,43981.006610315453,1934328942.4566116,1.9343289424566117
884,4.4199999999999997e-10,0.44199999999999995,0.44199999999999995,2,15939.223775824797,254058854.57581851,0.2540588545758185
884,4.4199999999999997e-10,0.44199999999999995,0.44199999999999995,3,-38204.448178471132,1459579860.6214862,1.4595798606214863
884,4.4199999999999997e-10,0.44199999999999995,0.44199999999999995,4,-29784.956188091335,887143615.12652028,0.88714361512652029
885,4.4249999999999997e-10,0.44249999999999995,0.44249999999999995,1,43993.681714876584,1935444030.8298664,1.9354440308298666
885,4.4249999999999997e-10,0.44249999999999995,0.44249999999999995,2,15807.875580530763,249888930.36954081,0.24988893036954082
885,4.4249999999999997e-10,0.44249999999999995,0.44249999999999995,3,-38313.572193944179,1467929814.2605727,1.4679298142605728
885,4.4249999999999997e-10,0.44249999999999995,0.44249999999999995,4,-29574.765703817444,874666766.43569648,0.87466676643569652
886,4.4299999999999997e-10,0.44299999999999995,0.44299999999999995,1,44006.248269401374,1936549886.7481914,1.9365498867481914
886,4.4299999999999997e-10,0.44299999999999995,0.44299999999999995,2,15676.371367886662,245748619.26389676,0.24574861926389677
886,4.4299999999999997e-10,0.44299999999999995,0.44299999999999995,3,-38421.845396439981,1476238203.6679361,1.4762382036679362
886,4.4299999999999997e-10,0.44299999999999995,0.44299999999999995,4,-29363.407658433713,862209709.31536365,0.86220970931536367
887,4.4349999999999997e-10,0.44349999999999995,0.44349999999999995,1,44018.706242883098,1937646499.2972355,1.9376464992972355
887,4.4349999999999997e-10,0.44349999999999995,0.44349999999999995,2,15544.71243578595,241638084.71127838,0.2416380847112784
887,4.4349999999999997e-10,0.44349999999999995,0.44349999999999995,3,-38529.2653815823,1484504290.8443961,1.4845042908443962
887,4.4349999999999997e-10,0.44349999999999995,0.44349999999999995,4,-29150.890395993803,849774410.87924373,0.84977441087924377
888,4.4399999999999997e-10,0.44399999999999995,0.44399999999999995,1,44031.055604582922,1938733857.6538732,1.9387338576538733
888,4.4399999999999997e-10,0.44399999999999995,0.44399999999999995,2,15412.90008364917,237557488.9885526,0.23755748898855261
888,4.4399999999999997e-10,0.44399999999999995,0.44399999999999995,3,-38635.829763941772,1492727341.5482891,1.4927273415482891
888,4.4399999999999997e-10,0.44399999999999995,0.44399999999999995,4,-28937.222306315409,837362834.80511808,0.83736283480511808
889,4.4450000000000002e-10,0.44450000000000001,0.44450000000000001,1,44043.296324030052,1939811951.0863192,1.9398119510863194
889,4.4450000000000002e-10,0.44450000000000001,0.44450000000000001,2,15280.935612410985,233506993.19065028,0.2335069931906503
889,4.4450000000000002e-10,0.44450000000000001,0.44450000000000001,3,-38741.536177089169,1500906625.360709,1.5009066253607091
889,4.4450000000000002e-10,0.44450000000000001,0.44450000000000001,4,-28722.411824648785,824976941.02472436,0.82497694102472441
890,4.4500000000000001e-10,0.44500000000000001,0.44500000000000001,1,44055.428371021713,1940880768.9542248,1.9408807689542249
890,4.4500000000000001e-10,0.44500000000000001,0.44500000000000001,2,15148.820324507471,229486757.22421065,0.22948675722421066
890,4.4500000000000001e-10,0.44500000000000001,0.44500000000000001,3,-38846.382273647709,1509041415.750371,1.5090414157503711
890,4.4500000000000001e-10,0.44500000000000001,0.44500000000000001,4,-28506.467431343979,812618685.41427505,0.81261868541427507
891,4.4550000000000001e-10,0.44550000000000001,0.44550000000000001,1,44067.451715623291,1941940300.7087901,1.9419403007087901
891,4.4550000000000001e-10,0.44550000000000001,0.44550000000000001,2,15016.555523863197,225496939.80126628,0.22549693980126631
891,4.4550000000000001e-10,0.44550000000000001,0.44550000000000001,3,-38950.365725345313,1517130990.138155,1.5171309901381551
891,4.4550000000000001e-10,0.44550000000000001,0.44550000000000001,4,-28289.397651515897,800290019.4855932,0.8002900194855932
892,4.4600000000000001e-10,0.44600000000000001,0.44600000000000001,1,44079.366328168377,1942990535.892864,1.9429905358928641
892,4.4600000000000001e-10,0.44600000000000001,0.44600000000000001,2,14884.142515878331,221537698.43297693,0.22153769843297694
892,4.4600000000000001e-10,0.44600000000000001,0.44600000000000001,3,-39053.484223066378,1525174629.9612944,1.5251746299612945
892,4.4600000000000001e-10,0.44600000000000001,0.44600000000000001,4,-28071.21105470775,787992890.07794654,0.7879928900779466
893,4.4650000000000001e-10,0.44650000000000001,0.44650000000000001,1,44091.172179258843,1944031464.1410489,1.944031464141049
893,4.4650000000000001e-10,0.44650000000000001,0.44650000000000001,2,14751.582607415787,217609189.42341194,0.21760918942341195
893,4.4650000000000001e-10,0.44650000000000001,0.44650000000000001,3,-39155.735476902832,1533171620.7371869,1.533171620737187
893,4.4650000000000001e-10,0.44650000000000001,0.44650000000000001,4,-27851.91625455274,775729239.05061913,0.77572923905061919
894,4.4700000000000001e-10,0.44700000000000001,0.44699999999999995,1,44102.869239764936,1945063075.1798041,1.9450630751798041
894,4.4700000000000001e-10,0.44700000000000001,0.44699999999999995,2,14618.877106788379,213711567.86338136,0.21371156786338136
894,4.4700000000000001e-10,0.44700000000000001,0.44699999999999995,3,-39257.117216205203,1541121252.1268749,1.5411212521268751
894,4.4700000000000001e-10,0.44700000000000001,0.44699999999999995,4,-27631.521908434144,763501002.97627604,0.7635010029762761
895,4.4750000000000001e-10,0.44750000000000001,0.44749999999999995,1,44114.457480825316,1946085358.8275447,1.9460853588275449
895,4.4750000000000001e-10,0.44750000000000001,0.44749999999999995,2,14486.027323745791,209844987.62430966,0.20984498762430967
895,4.4750000000000001e-10,0.44750000000000001,0.44749999999999995,3,-39357.627189632898,1549022817.9981308,1.5490228179981309
895,4.4750000000000001e-10,0.44750000000000001,0.44749999999999995,4,-27410.036717143321,751310112.835145,0.75131011283514504
896,4.48e-10,0.44800000000000001,0.44799999999999995,1,44125.936873847153,1947098304.9947438,1.9470983049947439
896,4.48e-10,0.44800000000000001,0.44799999999999995,2,14353.034569461779,206009601.35216486,0.20600960135216487
896,4.48e-10,0.44800000000000001,0.44799999999999995,3,-39457.263165204291,1556875616.4881873,1.5568756164881874
896,4.48e-10,0.44800000000000001,0.44799999999999995,4,-27187.469424536437,739158493.71010363,0.73915849371010367
897,4.485e-10,0.44850000000000001,0.44849999999999995,1,44137.307390506183,1948101903.6840317,1.9481019036840319
897,4.485e-10,0.44850000000000001,0.44849999999999995,2,14219.900156521124,202205560.46142948,0.20220556046142948
897,4.485e-10,0.44850000000000001,0.44849999999999995,3,-39556.022930346204,1564678950.0660746,1.5646789500660747
897,4.485e-10,0.44850000000000001,0.44849999999999995,4,-26963.828817189078,727048064.48267615,0.72704806448267623
898,4.49e-10,0.44900000000000001,0.44899999999999995,1,44148.569002746779,1949096144.9902937,1.9490961449902939
898,4.49e-10,0.44900000000000001,0.44899999999999995,2,14086.625398906708,198433015.12912357,0.19843301512912359
898,4.49e-10,0.44900000000000001,0.44899999999999995,3,-39653.904291943174,1572432125.5945892,1.5724321255945892
898,4.49e-10,0.44900000000000001,0.44899999999999995,4,-26739.123724049456,714980737.53002441,0.71498073753002445
899,4.495e-10,0.44950000000000001,0.44949999999999996,1,44159.721682782052,1950081019.1007714,1.9500810191007716
899,4.495e-10,0.44950000000000001,0.44949999999999996,2,13953.211611986626,194692114.28887841,0.19469211428887842
899,4.495e-10,0.44950000000000001,0.44949999999999996,3,-39750.90507638597,1580134454.3918478,1.5801344543918479
899,4.495e-10,0.44950000000000001,0.44949999999999996,4,-26513.363016089945,702958418.42296612,0.70295841842296614
900,4.5e-10,0.45000000000000001,0.44999999999999996,1,44170.76540309385,1951056516.2951527,1.9510565162951528
900,4.5e-10,0.45000000000000001,0.44999999999999996,2,13819.660112501073,190983005.62505317,0.19098300562505319
900,4.5e-10,0.45000000000000001,0.44999999999999996,3,-39847.023129620015,1587785252.2924724,1.5877852522924725
900,4.5e-10,0.45000000000000001,0.44999999999999996,4,-26286.555605956717,690983005.62505448,0.69098300562505455
901,4.505e-10,0.45050000000000001,0.45049999999999996,1,44181.700136432912,1952022626.9456758,1.952022626945676
901,4.505e-10,0.45050000000000001,0.45049999999999996,2,13685.972218549416,187305835.56690642,0.18730583556690644
901,4.505e-10,0.45050000000000001,0.45049999999999996,3,-39942.256317193125,1595383839.708354,1.5953838397083542
901,4.505e-10,0.45050000000000001,0.45049999999999996,4,-26058.710447617923,679056390.19279146,0.67905639019279151
902,4.5099999999999999e-10,0.45100000000000001,0.45099999999999996,1,44192.525855818858,1952979341.5172184,1.9529793415172185
902,4.5099999999999999e-10,0.45100000000000001,0.45099999999999996,2,13552.149249577225,183660749.28281656,0.18366074928281656
902,4.5099999999999999e-10,0.45100000000000001,0.45099999999999996,3,-40036.602524302973,1602929541.6890233,1.6029295416890235
902,4.5099999999999999e-10,0.45100000000000001,0.45099999999999996,4,-25829.836536010349,667180455.47701514,0.66718045547701521
903,4.5149999999999999e-10,0.45150000000000001,0.45149999999999996,1,44203.242534540303,1953926650.5673931,1.9539266505673931
903,4.5149999999999999e-10,0.45150000000000001,0.45149999999999996,2,13418.192526363151,180047890.67454791,0.18004789067454793
903,4.5149999999999999e-10,0.45150000000000001,0.45149999999999996,3,-40130.05965584403,1610421687.9816008,1.6104216879816009
903,4.5149999999999999e-10,0.45150000000000001,0.45149999999999996,4,-25599.942906684064,655357076.82548368,0.65535707682548372
904,4.5199999999999999e-10,0.45200000000000001,0.45199999999999996,1,44213.850146154909,1954864544.7466426,1.9548645447466426
904,4.5199999999999999e-10,0.45200000000000001,0.45199999999999996,2,13284.103371006004,176467402.37157306,0.17646740237157307
904,4.5199999999999999e-10,0.45200000000000001,0.45199999999999996,3,-40222.625636454082,1617859613.0903332,1.6178596130903333
904,4.5199999999999999e-10,0.45200000000000001,0.45199999999999996,4,-25369.038635445981,643588121.28675091,0.64358812128675091
905,4.5249999999999999e-10,0.45250000000000001,0.45249999999999996,1,44224.348664489444,1955793014.7983294,1.9557930147983296
905,4.5249999999999999e-10,0.45250000000000001,0.45249999999999996,2,13149.883106911591,172919425.72543883,0.17291942572543884
905,4.5249999999999999e-10,0.45250000000000001,0.45249999999999996,3,-40314.298410560288,1625242656.3357038,1.6252426563357039
905,4.5249999999999999e-10,0.45250000000000001,0.45249999999999996,4,-25137.132838001322,631875447.31532443,0.63187544731532441
906,4.5299999999999999e-10,0.45300000000000001,0.45299999999999996,1,44234.738063639867,1956712051.5588295,1.9567120515588297
906,4.5299999999999999e-10,0.45300000000000001,0.45299999999999996,2,13015.53305877972,169404100.80418777,0.16940410080418777
906,4.5299999999999999e-10,0.45300000000000001,0.45299999999999996,3,-40405.075942424904,1632570161.9131238,1.6325701619131239
906,4.5299999999999999e-10,0.45300000000000001,0.45299999999999996,4,-24904.234669593847,620220904.4782002,0.62022090447820022
907,4.5349999999999998e-10,0.45349999999999996,0.45349999999999996,1,44245.018317971364,1957621645.9576216,1.9576216459576217
907,4.5349999999999998e-10,0.45349999999999996,0.45349999999999996,2,12881.05455259114,165921566.38682893,0.16592156638682895
907,4.5349999999999998e-10,0.45349999999999996,0.45349999999999996,3,-40494.956216190396,1639841478.9511771,1.6398414789511773
907,4.5349999999999998e-10,0.45349999999999996,0.45349999999999996,4,-24670.3533246445,608626333.16279793,0.60862633316279802
908,4.5399999999999998e-10,0.45399999999999996,0.45399999999999996,1,44255.189402118427,1958521789.0173752,1.9585217890173754
908,4.5399999999999998e-10,0.45399999999999996,0.45399999999999996,2,12746.448915594437,162471959.95785862,0.16247195995785862
908,4.5399999999999998e-10,0.45399999999999996,0.45399999999999996,3,-40583.937235924299,1647055961.5694427,1.6470559615694429
908,4.5399999999999998e-10,0.45399999999999996,0.45399999999999996,4,-24435.498036388341,597093564.28633845,0.59709356428633853
909,4.5449999999999998e-10,0.45449999999999996,0.45449999999999996,1,44265.251290984917,1959412471.8540418,1.959412471854042
909,4.5449999999999998e-10,0.45449999999999996,0.45449999999999996,2,12611.717476292888,159055417.70183146,0.15905541770183146
909,4.5449999999999998e-10,0.45449999999999996,0.45449999999999996,3,-40672.017025663474,1654212968.9358594,1.6542129689358596
909,4.5449999999999998e-10,0.45449999999999996,0.45449999999999996,4,-24199.678076509979,585624419.00671768,0.58562441900671769
910,4.5499999999999998e-10,0.45499999999999996,0.45499999999999996,1,44275.203959744133,1960293685.6769426,1.9602936856769426
910,4.5499999999999998e-10,0.45499999999999996,0.45499999999999996,2,12476.861564431387,155672074.49798524,0.15567207449798526
