label,n,l,m,sample_index,radius_over_a,radius_over_n_squared_a,scaled_radial_wavefunction,scaled_radial_probability,cumulative_probability,containment_target,extent_over_a
3d (m=+0),3,2,0,176,4.1920344325546051,0.46578160361717835,0.039174628513871469,0.026968665463206729,0.024196118927114773,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,177,4.2158528100123016,0.46842809000136687,0.039307735099607555,0.027461668526537222,0.02484434004717288,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,178,4.2396711874699982,0.47107457638555533,0.039438776114181076,0.027958328914463572,0.025504347256050046,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,179,4.2634895649276947,0.47372106276974385,0.039567756215614334,0.028458581899058321,0.02617622689442688,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,180,4.2873079423853913,0.47636754915393237,0.039694680273118427,0.028962361727323482,0.026860063749062017,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,181,4.3111263198430878,0.47901403553812089,0.039819553362230573,0.029469601649311141,0.027555941028711509,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,182,4.3349446973007844,0.48166052192230935,0.039942380760024966,0.029980233946396144,0.02826394034071979,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,183,4.3587630747584809,0.48430700830649787,0.040063167940396022,0.030494189959683331,0.028984141668285664,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,184,4.3825814522161775,0.48695349469068638,0.040181920569413283,0.031011400118532664,0.029716623348406315,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,185,4.406399829673874,0.4895999810748749,0.040298644500746994,0.031531793969185352,0.030461462050501938,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,186,4.4302182071315714,0.49224646745906347,0.040413345771163345,0.032055300203474427,0.031218732755723219,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,187,4.454036584589268,0.49489295384325199,0.040526030596088676,0.032581846687603909,0.031988508736943359,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,188,4.4778549620469645,0.49753944022744051,0.040636705365241679,0.033111360490980742,0.032770861539436452,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,189,4.5016733395046611,0.50018592661162897,0.040745376638332671,0.033643767915083687,0.033565860962242774,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,190,4.5254917169623576,0.50283241299581749,0.040852051140829099,0.034178994522354095,0.034373575040222065,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,191,4.5493100944200542,0.50547889938000601,0.040956735759786561,0.034716965165093962,0.035194070026795005,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,192,4.5731284718777507,0.50812538576419453,0.041059437539744267,0.035257604014356091,0.036027410377372927,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,193,4.5969468493354473,0.51077187214838304,0.041160163678684317,0.0358008345888126,0.03687365873347534,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,194,4.6207652267931438,0.51341835853257156,0.04125892152405386,0.036346579783587393,0.037732875907534671,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,195,4.6445836042508404,0.51606484491676008,0.04135571856884937,0.036894761899039327,0.038605120868387133,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,196,4.6684019817085369,0.5187113313009486,0.041450562447762164,0.037445302669482233,0.039490450727448424,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,197,4.6922203591662335,0.521357817685137,0.041543460933384492,0.037998123291829229,0.040388920725572576,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,198,4.71603873662393,0.52400430406932552,0.041634421932475324,0.038553144454148348,0.041300584220592018,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,199,4.7398571140816275,0.52665079045351415,0.041723453482285067,0.039110286364117106,0.04222549267553663,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,200,4.763675491539324,0.52929727683770267,0.041810563746938423,0.03966946877736377,0.043163695647528984,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,201,4.7874938689970206,0.53194376322189119,0.04189576101387478,0.040230611025684079,0.044115240777353522,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,202,4.8113122464547171,0.5345902496060797,0.041979053690345172,0.040793632045121202,0.045080173779695816,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,203,4.8351306239124137,0.53723673599026822,0.042060450299965184,0.041358450403898309,0.046058538434049091,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,204,4.8589490013701102,0.53988322237445674,0.042139959479323127,0.041924984330192781,0.047050376576284102,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,205,4.8827673788278068,0.54252970875864515,0.042217589974642603,0.042493151739741379,0.04805572809087854,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,206,4.9065857562855033,0.54517619514283366,0.042293350638498914,0.043062870263266405,0.049074630903801854,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,207,4.9304041337431999,0.54782268152702218,0.042367250426588468,0.043634057273712674,0.050107120976051023,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,208,4.9542225112008964,0.5504691679112107,0.042439298394550615,0.044206629913285909,0.051153232297832717,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,209,4.978040888658593,0.55311565429539922,0.042509503694841091,0.044780505120283101,0.052212996883386993,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,210,5.0018592661162895,0.55576214067958774,0.042577875573656478,0.045355599655705806,0.053286444766447484,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,211,5.0256776435739861,0.55840862706377625,0.042644423367909051,0.045931830129648014,0.054373603996332745,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,212,5.0494960210316835,0.56105511344796488,0.042709156502251197,0.046509113027449665,0.055474500634663401,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,213,5.07331439848938,0.56370159983215329,0.042772084486148811,0.047087364735607866,0.056589158752699105,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,214,5.0971327759470766,0.56634808621634181,0.042833216911003211,0.047666501567438589,0.057717600429290139,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,215,5.1209511534047731,0.56899457260053032,0.042892563447320516,0.04824643978848013,0.058859845749436729,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,216,5.1447695308624697,0.57164105898471884,0.042950133841928362,0.04882709564163238,0.060015912803450477,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,217,5.1685879083201662,0.57428754536890736,0.043005937915238837,0.049408385372023897,0.061185817686711302,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,218,5.1924062857778628,0.57693403175309588,0.043059985558557418,0.049990225251600809,0.062369574500013354,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,219,5.2162246632355593,0.5795805181372844,0.043112286731436987,0.05057253160343067,0.063567195350493211,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,220,5.2400430406932559,0.58222700452147291,0.043162851459076598,0.05115522082571558,0.064778690353133467,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,221,5.2638614181509524,0.58487349090566143,0.043211689829764185,0.051738209415508433,0.066004067632834784,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,222,5.287679795608649,0.58751997728984984,0.043258811992362645,0.05232141399212651,0.067243333327049182,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,223,5.3114981730663455,0.59016646367403836,0.043304228153838914,0.05290475132025782,0.068496491588967354,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,224,5.335316550524043,0.59281295005822698,0.043347948576835181,0.053488138332754336,0.069763544591252655,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,225,5.3591349279817395,0.5954594364424155,0.04338998357728184,0.05407149215310765,0.071044492530313974,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,226,5.3829533054394361,0.59810592282660402,0.043430343522051641,0.054654730117602857,0.072339333631110572,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,227,5.4067716828971326,0.60075240921079254,0.043469038826654288,0.055237769797145564,0.07364806415248025,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,228,5.4305900603548292,0.60339889559498106,0.043506079952971226,0.055820529018758808,0.074970678392983686,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,229,5.4544084378125257,0.60604538197916957,0.043541477407029794,0.056402925886745524,0.076307168697256733,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,230,5.4782268152702223,0.60869186836335798,0.0435752417368164,0.056984878803513238,0.077657525462862809,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,231,5.5020451927279188,0.6113383547475465,0.043607383530128094,0.057566306490057617,0.079021737147637217,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,232,5.5258635701856154,0.61398484113173502,0.043637913412462079,0.058147128006101799,0.080399790277515204,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,233,5.5496819476433119,0.61663132751592353,0.043666842044942519,0.058727262769888398,0.081791669454835639,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,234,5.5735003251010085,0.61927781390011205,0.043694180122284335,0.059306630577622033,0.083197357367111896,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,235,5.597318702558705,0.62192430028430057,0.043719938370793278,0.059885151622559391,0.084616834796261642,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,236,5.6211370800164016,0.62457078666848909,0.043744127546401966,0.060462746513745134,0.086050080628287104,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,237,5.644955457474099,0.62721727305267772,0.043766758432741144,0.061039336294390963,0.087497071863397405,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,238,5.6687738349317955,0.62986375943686612,0.043787841839246056,0.061614842459897033,0.088957783626564119,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,239,5.6925922123894921,0.63251024582105464,0.043807388599297031,0.062189186975513164,0.090432189178502306,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,240,5.7164105898471886,0.63515673220524316,0.043825409568394098,0.062762292293638902,0.091920259927067413,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,241,5.7402289673048852,0.63780321858943168,0.043841915622365078,0.063334081370761408,0.093421965439060131,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,242,5.7640473447625817,0.64044970497362019,0.043856917655606627,0.063904477684029667,0.094937273452430346,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,243,5.7878657222202783,0.64309619135780871,0.043870426579357878,0.064473405247464713,0.096466149888871505,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,244,5.8116840996779748,0.64574267774199723,0.043882453320006155,0.065040788627805005,0.098008558866796741,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,245,5.8355024771356714,0.64838916412618575,0.043893008817424313,0.065606552959986228,0.099564462714688051,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,246,5.8593208545933679,0.65103565051037426,0.043902104023339349,0.066170623962256023,0.10113382198480986,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,247,5.8831392320510645,0.65368213689456267,0.043909749899731697,0.066732927950922449,0.10271659546727818,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,248,5.906957609508761,0.65632862327875119,0.043915957417264929,0.067293391854737275,0.10431274020447676,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,249,5.9307759869664576,0.65897510966293971,0.043920737553745343,0.067851943228913636,0.10592221150581139,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,250,5.954594364424155,0.66162159604712834,0.043924101292611067,0.06840851026877888,0.10754496296279394,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,251,5.9784127418818516,0.66426808243131685,0.043926059621450207,0.068963021823062506,0.10918094646444672,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,252,6.0022311193395481,0.66691456881550537,0.043926623530547708,0.069515407406820925,0.11083011221301986,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,253,6.0260494967972447,0.66956105519969389,0.043925804011460415,0.070065597213998632,0.11249240874001144,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,254,6.0498678742549412,0.67220754158388241,0.0439236120556201,0.070613522129627904,0.11416778292248286,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,255,6.0736862517126378,0.67485402796807081,0.04392005865296382,0.071159113741667154,0.1158561799996604,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,256,6.0975046291703343,0.67750051435225933,0.043915154790591528,0.071702304352480234,0.1175575435898145,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,257,6.1213230066280309,0.68014700073644785,0.043908911451450185,0.072243026989956882,0.11927181570740819,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,258,6.1451413840857274,0.68279348712063637,0.043901339613044363,0.072781215418277007,0.12099893678050609,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,259,6.168959761543424,0.68543997350482488,0.043892450246172637,0.073316804148319453,0.12273884566843565,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,260,6.1927781390011205,0.6880864598890134,0.043882254313689709,0.073849728447717977,0.12449147967969207,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,261,6.2165965164588171,0.69073294627320192,0.043870762769293484,0.074379924350564938,0.12625677459007847,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,262,6.2404148939165136,0.69337943265739044,0.043857986556337283,0.07490732866676654,0.12803466466107319,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,263,6.264233271374211,0.69602591904157896,0.043843936606666307,0.075431878991049917,0.12982508265841569,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,264,6.2880516488319076,0.69867240542576747,0.043828623839478262,0.075953513711625273,0.13162795987090267,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,265,6.3118700262896041,0.70131889180995599,0.043812059160207917,0.076472172018505577,0.13344322612938692,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,266,6.3356884037473007,0.70396537819414451,0.043794253459434884,0.076987793911485247,0.13527080982596981,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,267,6.3595067812049972,0.70661186457833303,0.043775217611814604,0.077500320207781082,0.13711063793337999,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,268,6.3833251586626938,0.70925835096252154,0.043754962475032126,0.078009692549338192,0.13896263602453013,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,269,6.4071435361203903,0.71190483734671006,0.043733498888778172,0.078515853409802508,0.14082672829224355,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,270,6.4309619135780869,0.71455132373089858,0.043710837673747435,0.079018746101164231,0.14270283756914318,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,271,6.4547802910357834,0.7171978101150871,0.043686989630658542,0.079518314780073499,0.14459088534769474,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,272,6.47859866849348,0.7198442964992755,0.043661965539295591,0.080014504453832569,0.14649079180039656,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,273,6.5024170459511765,0.72249078288346402,0.043635776157570708,0.080507260986066351,0.14840247580010824,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,274,6.5262354234088731,0.72513726926765254,0.043608432220607452,0.080996531102075137,0.15032585494051059,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,275,6.5500538008665696,0.72778375565184106,0.04357994443984483,0.081482262393872545,0.15226084555668939,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,276,6.5738721783242671,0.73043024203602969,0.043550323502161405,0.081964403324911547,0.15420736274583544,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,277,6.5976905557819636,0.7330767284202182,0.043519580069019348,0.082442903234502041,0.15616532038805311,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,278,6.6215089332396602,0.73572321480440672,0.043487724775628206,0.082917712341923883,0.15813463116727131,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,279,6.6453273106973567,0.73836970118859524,0.043454768230127845,0.083388781750237548,0.16011520659224796,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,280,6.6691456881550533,0.74101618757278365,0.043420721012790507,0.08385606344979693,0.16210695701766217,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,281,6.6929640656127498,0.74366267395697216,0.043385593675241627,0.08431951032146745,0.1641097916652865,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,282,6.7167824430704464,0.74630916034116068,0.043349396739699064,0.084779076139552753,0.16612361864523226,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,283,6.7406008205281429,0.7489556467253492,0.04331214069823066,0.085234715574434433,0.16814834497726122,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,284,6.7644191979858395,0.75160213310953772,0.043273836012029415,0.085686384194926551,0.17018387661215684,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,285,6.788237575443536,0.75424861949372624,0.043234493110706713,0.086134038470351601,0.17223011845314812,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,286,6.8120559529012326,0.75689510587791475,0.043194122391602557,0.086577635772338485,0.17428697437737967,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,287,6.8358743303589291,0.75954159226210327,0.043152734219113149,0.087017134376348476,0.17635434725742141,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,288,6.8596927078166257,0.76218807864629179,0.043110338924035228,0.087452493462932046,0.17843213898281132,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,289,6.8835110852743231,0.76483456503048031,0.043066946802926991,0.08788367311872039,0.18052025048162507,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,290,6.9073294627320196,0.76748105141466882,0.043022568117485407,0.088310634337155788,0.18261858174206583,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,291,6.9311478401897162,0.77012753779885734,0.042977213093939592,0.088733339018964519,0.18472703183406905,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,292,6.9549662176474127,0.77277402418304586,0.042930891922459996,0.089151749972376085,0.1868454989309149,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,293,6.9787845951051093,0.77542051056723438,0.04288361475658322,0.089565830913093003,0.18897388033084317,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,294,7.0026029725628058,0.7780669969514229,0.042835391712652209,0.089975546464014858,0.19111207247866452,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,295,7.0264213500205024,0.78071348333561141,0.042786232869271461,0.090380862154720451,0.19325997098736231,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,296,7.0502397274781989,0.78335996971979993,0.042736148266777262,0.090781744420712698,0.19541747065967924,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,297,7.0740581049358955,0.78600645610398834,0.042685147906722426,0.091178160602429115,0.19758446550968314,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,298,7.097876482393592,0.78865294248817686,0.042633241751375561,0.091570078944023234,0.19976084878430661,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,299,7.1216948598512886,0.79129942887236537,0.042580439723234456,0.091957468591919639,0.20194651298485483,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,300,7.1455132373089851,0.79394591525655389,0.042526751704553452,0.092340299593147754,0.20414134988847632,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,301,7.1693316147666826,0.79659240164074252,0.042472187536884615,0.092718542893457795,0.2063452505695916,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,302,7.1931499922243791,0.79923888802493104,0.042416757020632342,0.093092170335222796,0.20855810542127387,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,303,7.2169683696820757,0.80188537440911956,0.042360469914621356,0.093461154655131357,0.21077980417657816,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,304,7.2407867471397722,0.80453186079330807,0.042303335935677783,0.093825469481674612,0.21301023592981225,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,305,7.2646051245974688,0.80717834717749648,0.042245364758223103,0.094185089332431457,0.21524928915774566,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,306,7.2884235020551653,0.809824833561685,0.042186566013880808,0.094539989611156464,0.21749685174075165,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,307,7.3122418795128619,0.81247131994587352,0.042126949291095561,0.094890146604674167,0.21975281098387742,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,308,7.3360602569705584,0.81511780633006203,0.042066524134764555,0.095235537479583562,0.22201705363783822,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,309,7.359878634428255,0.81776429271425055,0.042005300045881065,0.095576140278777547,0.22428946591993071,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,310,7.3836970118859515,0.82041077909843907,0.041943286481189813,0.095911933917780384,0.22656993353486121,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,311,7.4075153893436481,0.82305726548262759,0.041880492852854008,0.096242898180907741,0.22885834169548464,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,312,7.4313337668013446,0.8257037518668161,0.041816928528133963,0.096569013717253349,0.23115457514344989,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,313,7.4551521442590412,0.82835023825100462,0.041752602829076994,0.0968902620365059,0.23345851816974772,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,314,7.4789705217167386,0.83099672463519314,0.041687525032218384,0.09720662550460013,0.23577005463515688,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,315,7.5027888991744351,0.83364321101938166,0.041621704368293391,0.097518087339206388,0.23808906799058455,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,316,7.5266072766321317,0.83628969740357018,0.041555150021959926,0.097824631605062218,0.24041544129729819,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,317,7.5504256540898282,0.83893618378775869,0.041487871131531878,0.098126243209150102,0.24274905724704357,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,318,7.5742440315475248,0.84158267017194721,0.041419876788722845,0.098422907895725179,0.24508979818204646,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,319,7.5980624090052213,0.84422915655613573,0.04135117603840003,0.098714612241196556,0.24743754611489419,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,320,7.6218807864629179,0.84687564294032425,0.041281777878348268,0.099001343648866355,0.2497921827482936,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,321,7.6456991639206144,0.84952212932451276,0.041211691259043927,0.099283090343530361,0.2521535894947019,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,322,7.669517541378311,0.85216861570870117,0.041140925083438563,0.099559841365943785,0.25452164749582751,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,323,7.6933359188360075,0.85481510209288969,0.041069488206751964,0.099831586567155392,0.25689623764199732,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,324,7.7171542962937041,0.85746158847707821,0.0409973894362749,0.1000983166027157,0.25927724059138768,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,325,7.7409726737514006,0.86010807486126672,0.040924637531180821,0.10036002292676029,0.26166453678911578,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,326,7.7647910512090972,0.86275456124545524,0.040851241202346754,0.10061669778597367,0.26405800648618877,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,327,7.7886094286667946,0.86540104762964387,0.040777209112183181,0.10086833421343738,0.26645752975830789,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,328,7.8124278061244912,0.86804753401383239,0.040702549874472513,0.10111492602236458,0.26886298652452412,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,329,7.8362461835821877,0.87069402039802091,0.040627272054216373,0.10135646779972635,0.27127425656574439,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,330,7.8600645610398843,0.87334050678220931,0.040551384167491204,0.10159295489977223,0.27369121954308351,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,331,7.8838829384975808,0.87598699316639783,0.040474894681312205,0.10182438343744848,0.27611375501606145,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,332,7.9077013159552774,0.87863347955058635,0.040397812013505584,0.10205075028171895,0.27854174246064217,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,333,7.9315196934129739,0.88127996593477487,0.040320144532588614,0.10227205304878961,0.28097506128711253,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,334,7.9553380708706705,0.88392645231896338,0.040241900557657709,0.10248829009524245,0.28341359085779855,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,335,7.979156448328367,0.8865729387031519,0.040163088358284284,0.10269946051108129,0.2858572105046171,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,336,8.0029748257860636,0.88921942508734042,0.040083716154418095,0.10290556411269225,0.28830579954646113,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,337,8.026793203243761,0.89186591147152905,0.040003792116298065,0.10310660143572291,0.29075923730641601,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,338,8.0506115807014567,0.89451239785571746,0.039923324364370641,0.10330257372788403,0.29321740312880523,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,339,8.0744299581591541,0.89715888423990597,0.039842320969215021,0.1034934829416754,0.2956801763960647,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,340,8.0982483356168498,0.89980537062409438,0.039760789951475757,0.10367933172704052,0.29814743654544107,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,341,8.1220667130745472,0.90245185700828301,0.039678739281802128,0.10386012342395316,0.30061906308551667,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,342,8.1458850905322429,0.90509834339247142,0.039596176880794365,0.10403586205493755,0.30309493561255457,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,343,8.1697034679899403,0.90774482977666004,0.039513110618956557,0.10420655231752733,0.30557493382666739,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,344,8.193521845447636,0.91039131616084845,0.039429548316656217,0.1043721995766652,0.30805893754780284,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,345,8.2173402229053334,0.91303780254503708,0.039345497744090102,0.1045328098570459,0.31054682673155082,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,346,8.2411586003630308,0.9156842889292256,0.039260966621256541,0.10468838983540661,0.31303848148476437,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,347,8.2649769778207265,0.91833077531341401,0.039175962617933879,0.10483894683276718,0.31553378208099847,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,348,8.2887953552784239,0.92097726169760263,0.039090493353664955,0.10498448880662264,0.31803260897576341,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,349,8.3126137327361196,0.92362374808179104,0.039004566397747721,0.10512502434309215,0.32053484282158967,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,350,8.336432110193817,0.92627023446597967,0.038918189269231497,0.10526056264902561,0.3230403644829084,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,351,8.3602504876515127,0.92891672085016808,0.038831369436919172,0.10539111354407207,0.32554905505074017,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,352,8.3840688651092101,0.9315632072343567,0.038744114319374898,0.1055166874527122,0.32806079585719733,0.99950000000000006,28.582052949235944
3d (m=+0),3,2,0,353,8.4078872425669058,0.93420969361854511,0.038656431284937377,0.10563729539625699,0.33057546848979358,0.99950000000000006,28.582052949235944
