energy_index,angle_index,incident_energy_kev,theta_deg,alpha,incident_wavelength_m,wavelength_shift_m,fractional_wavelength_shift,scattered_wavelength_m,scattered_energy_kev,electron_kinetic_energy_kev,electron_gamma,electron_beta,electron_speed_m_s,electron_pc_kev,electron_recoil_angle_deg,electron_recoil_direction_defined
0,574,50,143.5,0.097847559045500285,2.4796839686640053e-11,4.3767163640765597e-12,0.1765029906788739,2.9173556050716614e-11,42.498829493963846,7.5011705060361518,1.0146794244799948,0.16948397303085713,50810016.866526373,87.877460557582268,16.718216205351361,true
0,575,50,143.75,0.097847559045500285,2.4796839686640053e-11,4.3829950329817393e-12,0.17675619507848786,2.9179834719621792e-11,42.48968495692948,7.5103150430705199,1.0146973198925431,0.16958501122940448,50840307.35642077,87.93139965219035,16.602435989202519,true
0,576,50,144,0.097847559045500285,2.4796839686640053e-11,4.3892364494288721e-12,0.1770078971714161,2.9186076136068924e-11,42.480598575557508,7.5194014244424894,1.014715101497299,0.16968534198472704,50870385.76017192,87.984963904193762,16.486681634054033,true
0,577,50,144.25,0.097847559045500285,2.4796839686640053e-11,4.395440494590387e-12,0.17725809216561358,2.9192280181230441e-11,42.471570450641792,7.5284295493582114,1.0147327690970143,0.16978496554064146,50900252.150874205,88.038153386116178,16.370952974318861,true
0,578,50,144.5,0.097847559045500285,2.4796839686640053e-11,4.401607050350207e-12,0.17750677529772829,2.9198446736990262e-11,42.462600682155468,7.5373993178445335,1.0147503224960461,0.16988388214017547,50929906.601385504,88.09096817042726,16.255249844133925,true
0,579,50,144.75,0.097847559045500285,2.4796839686640053e-11,4.4077359993059988e-12,0.17775394183319182,2.9204575685946054e-11,42.453689369253347,7.5463106307466532,1.0147677615003534,0.16998209202554862,50959349.184321418,88.143408329533315,16.139572077362374,true
0,580,50,145,0.097847559045500285,2.4796839686640053e-11,4.413827224771409e-12,0.17799958706630967,2.9210666911411463e-11,42.444836610274209,7.5551633897257915,1.0147850859174918,0.17007959543815321,50988579.972049534,88.195473935767865,16.023919507595885,true
0,581,50,145.25,0.097847559045500285,2.4796839686640053e-11,4.4198806107782844e-12,0.17824370632035061,2.9216720297418338e-11,42.436042502743135,7.5639574972568635,1.0148022955566098,0.17017639261853512,51017599.036683701,88.247165061382347,15.908291968156934,true
0,582,50,145.5,0.097847559045500285,2.4796839686640053e-11,4.4258960420788834e-12,0.17848629494763604,2.9222735728718938e-11,42.427307143373831,7.5726928566261673,1.0148193902284433,0.17027248380637541,51046406.45007848,88.298481778536882,15.792689292101029,true
0,583,50,145.75,0.097847559045500285,2.4796839686640053e-11,4.4318734041480629e-12,0.17872734832962811,2.9228713090788118e-11,42.418630628070936,7.5813693719290649,1.0148363697453116,0.17036786924047106,51075002.283823416,88.349424159291047,15.677111312219022,true
0,584,50,146,0.097847559045500285,2.4796839686640053e-11,4.4378125831854671e-12,0.17896686187701794,2.9234652269825523e-11,42.410013051932303,7.589986948067696,1.0148532339211127,0.17046254915871709,51103386.609237626,88.39999227559484,15.561557861039317,true
0,585,50,146.25,0.097847559045500285,2.4796839686640053e-11,4.4437134661176872e-12,0.1792048310298128,2.9240553152757741e-11,42.401454509251323,7.5985454907486769,1.014869982571319,0.17055652379808775,51131559.497364223,88.450186199279599,15.446028770830145,true
0,586,50,146.5,0.097847559045500285,2.4796839686640053e-11,4.4495759406004169e-12,0.17944125125742305,2.9246415627240468e-11,42.392955093519177,7.6070449064808265,1.014886615512973,0.17064979339461844,51159521.018964827,88.500006002049005,15.330523873601814,true
0,587,50,146.75,0.097847559045500285,2.4796839686640053e-11,4.4553998950205946e-12,0.17967611805874834,2.9252239581660646e-11,42.38451489742711,7.615485102572892,1.0149031325646827,0.17074235818338759,51187271.244514182,88.549451755470315,15.215043001108869,true
0,588,50,147,0.097847559045500285,2.4796839686640053e-11,4.4611852184985235e-12,0.17990942696226342,2.925802490513858e-11,42.376134012868711,7.623865987131289,1.0149195335466161,0.17083421839849905,51214810.24419485,88.598523530965281,15.099585984852425,true
0,589,50,147.25,0.097847559045500285,2.4796839686640053e-11,4.4669318008899822e-12,0.18014117352610295,2.9263771487530033e-11,42.367812530942153,7.6321874690578495,1.0149358182804993,0.17092537427306384,51242138.087891772,88.647221399801694,14.984152656082275,true
0,590,50,147.5,0.097847559045500285,2.4796839686640053e-11,4.4726395327883259e-12,0.18037135333814647,2.9269479219428381e-11,42.35955054195243,7.6404494580475735,1.0149519865896095,0.17101582603918283,51269254.845187023,88.695545433084462,14.868742845799188,true
0,591,50,147.75,0.097847559045500285,2.4796839686640053e-11,4.4783083055265669e-12,0.18059996201610212,2.9275147992166618e-11,42.351348135413588,7.6486518645864123,1.0149680382987718,0.1711055739279293,51296160.585354641,88.743495701747051,14.75335638475708,true
0,592,50,148,0.097847559045500285,2.4796839686640053e-11,4.4839380111794442e-12,0.18082699520759024,2.9280777697819495e-11,42.343205400050977,7.656794599949027,1.0149839732343555,0.17119461816933146,51322855.377355337,88.791072276542991,14.637993103465183,true
0,593,50,148.25,0.097847559045500285,2.4796839686640053e-11,4.4895285425654781e-12,0.18105244859022618,2.9286368229205531e-11,42.335122423803405,7.6648775761965968,1.0149997912242685,0.17128295899235538,51349339.289831422,88.838275228037261,14.522652832190282,true
0,594,50,148.5,0.097847559045500285,2.4796839686640053e-11,4.4950797932490064e-12,0.18127631787170234,2.9291919479889058e-11,42.327099293825398,7.6729007061746017,1.0150154920979535,0.17137059662488788,51375612.391101643,88.88510462659805,14.4073354009589,true
0,595,50,148.75,0.097847559045500285,2.4796839686640053e-11,4.5005916575422212e-12,0.18149859878987051,2.9297431344182274e-11,42.319136096489352,7.6808639035106481,1.0150310756863843,0.17145753129371979,51401674.749156177,88.931560542388212,14.29204063955941,true
0,596,50,149,0.097847559045500285,2.4796839686640053e-11,4.50606403050717e-12,0.18171928711282229,2.9302903717147225e-11,42.311232917387727,7.6887670826122765,1.01504654182206,0.17154376322452916,51427526.4316516,88.977643045357155,14.176768377544297,true
0,597,50,149.25,0.097847559045500285,2.4796839686640053e-11,4.5114968079577607e-12,0.18193837863897019,2.9308336494597812e-11,42.303389841335189,7.6966101586648081,1.015061890339003,0.17162929264186466,51453167.505905919,89.02335220523247,14.061518444232236,true
0,598,50,149.5,0.097847559045500285,2.4796839686640053e-11,4.5168898864617406e-12,0.18215586919712731,2.9313729573101794e-11,42.295606952370832,7.7043930476291687,1.0150771210727527,0.17171411976912898,51478598.038893573,89.068688091511959,13.946290668710317,true
0,599,50,149.75,0.097847559045500285,2.4796839686640053e-11,4.522243163342669e-12,0.18237175464658692,2.931908284998272e-11,42.287884333760232,7.7121156662397681,1.0150922338603625,0.17179824482856285,51503818.097240642,89.11365077345539,13.83108487983618,true
0,600,50,150,0.097847559045500285,2.4796839686640053e-11,4.5275565366818729e-12,0.18258603087720135,2.9324396223321924e-11,42.280222067997649,7.7197779320023496,1.015107228540395,0.17188166804122887,51528827.747220047,89.158240320076629,13.715900906240103,true
0,601,50,150.25,0.097847559045500285,2.4796839686640053e-11,4.5328299053203802e-12,0.18279869380945996,2.9329669591960432e-11,42.27262023680813,7.7273797631918706,1.0151221049529184,0.17196438962699509,51553627.054746561,89.202456800135579,13.600738576327247,true
0,602,50,150.5,0.097847559045500285,2.4796839686640053e-11,4.5380631688608549e-12,0.18300973939456711,2.9334902855500908e-11,42.265078921149602,7.734921078850399,1.0151368629395019,0.17204640980451977,51578216.085372284,89.246300282130463,13.485597718279664,true
0,603,50,150.75,0.097847559045500285,2.4796839686640053e-11,4.5432562276695021e-12,0.18321916361451901,2.9340095914309558e-11,42.257598201214989,7.7424017987850124,1.0151515023432121,0.17212772879123511,51602594.904281743,89.28977083428984,13.37047816005853,true
0,604,50,151,0.097847559045500285,2.4796839686640053e-11,4.5484089828779686e-12,0.18342696248218046,2.9345248669518021e-11,42.250178156434288,7.7498218435657131,1.0151660230086081,0.17220834680333211,51626763.576287374,89.332868524565043,13.255379729406217,true
0,605,50,151.25,0.097847559045500285,2.4796839686640053e-11,4.553521336385222e-12,0.18363313204136053,2.9350361023025273e-11,42.24281886547665,7.7571811345233508,1.0151804247817382,0.17228826405574496,51650722.165824831,89.375593420622337,13.140302253848366,true
0,606,50,151.5,0.097847559045500285,2.4796839686640053e-11,4.5585931908594205e-12,0.18383766836688797,2.9355432877499472e-11,42.235520406252434,7.7644795937475655,1.015194707510136,0.17236748076213571,51674470.736948378,89.417945589835568,13.02524556069609,true
